"","Team","X","Opponent","Result","Date"
"457","Illinois","@","South Florida","L (23-47)",2017-09-15
"458","Illinois","","Nebraska","L (6-28)",2017-09-29
"459","Illinois","@","Iowa","L (16-45)",2017-10-07
"460","Illinois","","Rutgers","L (24-35)",2017-10-14
"461","Illinois","@","Minnesota","L (17-24)",2017-10-21
"462","Illinois","","Wisconsin","L (10-24)",2017-10-28
"463","Illinois","@","Purdue","L (10-29)",2017-11-04
"464","Illinois","","Indiana","L (14-24)",2017-11-11
"465","Illinois","@","Ohio State","L (14-52)",2017-11-18
"466","Illinois","","Northwestern","L (7-42)",2017-11-25
"467","Indiana","","Ohio State","L (21-49)",2017-08-31
"468","Indiana","@","Virginia","W (34-17)",2017-09-09
"469","Indiana","@","Penn State","L (14-45)",2017-09-30
"470","Indiana","","Non-Major","W (27-0)",2017-10-07
"471","Indiana","","Michigan","L (20-27)",2017-10-14
"472","Indiana","@","Michigan State","L (9-17)",2017-10-21
"473","Indiana","@","Maryland","L (39-42)",2017-10-28
"474","Indiana","","Wisconsin","L (17-45)",2017-11-04
"475","Indiana","","Rutgers","W (41-0)",2017-11-18
"476","Indiana","@","Purdue","L (24-31)",2017-11-25
"477","Iowa State","","Non-Major","W (42-24)",2017-09-02
"478","Iowa State","","Iowa","L (41-44)",2017-09-09
"479","Iowa State","","Texas","L (7-17)",2017-09-28
"480","Iowa State","@","Oklahoma","W (38-31)",2017-10-07
"481","Iowa State","","Kansas","W (45-0)",2017-10-14
"482","Iowa State","@","Texas Tech","W (31-13)",2017-10-21
"483","Iowa State","","Texas Christian","W (14-7)",2017-10-28
"484","Iowa State","@","West Virginia","L (16-20)",2017-11-04
"485","Iowa State","","Oklahoma State","L (42-49)",2017-11-11
"486","Iowa State","@","Kansas State","L (19-20)",2017-11-25
"487","Iowa State","@","Memphis","W (21-20)",2017-12-30
"488","Iowa","","Wyoming","W (24-3)",2017-09-02
"489","Iowa","","North Texas","W (31-14)",2017-09-16
"490","Iowa","","Penn State","L (19-21)",2017-09-23
"491","Iowa","@","Michigan State","L (10-17)",2017-09-30
"492","Iowa","@","Northwestern","L (10-17)",2017-10-21
"493","Iowa","","Minnesota","W (17-10)",2017-10-28
"494","Iowa","","Ohio State","W (55-24)",2017-11-04
"495","Iowa","@","Wisconsin","L (14-38)",2017-11-11
"496","Iowa","","Purdue","L (15-24)",2017-11-18
"497","Iowa","@","Nebraska","W (56-14)",2017-11-24
"498","Kansas State","","Non-Major","W (55-19)",2017-09-02
"499","Kansas State","@","Vanderbilt","L (7-14)",2017-09-16
"500","Kansas State","@","Texas","L (34-40)",2017-10-07
"501","Kansas State","","Texas Christian","L (6-26)",2017-10-14
"502","Kansas State","","Oklahoma","L (35-42)",2017-10-21
"503","Kansas State","@","Kansas","W (30-20)",2017-10-28
"504","Kansas State","@","Texas Tech","W (42-35)",2017-11-04
"505","Kansas State","","West Virginia","L (23-28)",2017-11-11
"506","Kansas State","@","Oklahoma State","W (45-40)",2017-11-18
"507","Kansas State","N","UCLA","W (35-17)",2017-12-26
"508","Kansas","","Non-Major","W (38-16)",2017-09-02
"509","Kansas","@","Ohio","L (30-42)",2017-09-16
"510","Kansas","","West Virginia","L (34-56)",2017-09-23
"511","Kansas","","Texas Tech","L (19-65)",2017-10-07
"512","Kansas","@","Texas Christian","L (0-43)",2017-10-21
"513","Kansas","@","Texas","L (27-42)",2017-11-11
"514","Kansas","","Oklahoma","L (3-41)",2017-11-18
"515","Kansas","@","Oklahoma State","L (17-58)",2017-11-25
"516","Kent State","","Non-Major","W (38-31)",2017-09-09
"517","Kent State","@","Marshall","L (0-21)",2017-09-16
"518","Kent State","@","Louisville","L (3-42)",2017-09-23
"519","Kent State","@","Northern Illinois","L (3-24)",2017-10-07
"520","Kent State","","Miami (OH)","W (17-14)",2017-10-14
"521","Kent State","@","Ohio","L (3-48)",2017-10-21
"522","Kent State","@","Western Michigan","L (20-48)",2017-11-08
"523","Kentucky","@","Southern Mississippi","W (24-17)",2017-09-02
"524","Kentucky","","Non-Major","W (27-16)",2017-09-09
"525","Kentucky","@","South Carolina","W (23-13)",2017-09-16
"526","Kentucky","","Missouri","W (40-34)",2017-10-07
"527","Kentucky","@","Mississippi State","L (7-45)",2017-10-21
"528","Kentucky","","Tennessee","W (29-26)",2017-10-28
"529","Kentucky","","Mississippi","L (34-37)",2017-11-04
"530","Kentucky","@","Vanderbilt","W (44-21)",2017-11-11
"531","Kentucky","","Louisville","L (17-44)",2017-11-25
"532","Kentucky","N","Northwestern","L (23-24)",2017-12-29
"533","Louisiana State","","Non-Major","W (45-10)",2017-09-09
"534","Louisiana State","@","Mississippi State","L (7-37)",2017-09-16
"535","Louisiana State","","Syracuse","W (35-26)",2017-09-23
"536","Louisiana State","","Troy","L (21-24)",2017-09-30
"537","Louisiana State","@","Mississippi","W (40-24)",2017-10-21
"538","Louisiana State","@","Tennessee","W (30-10)",2017-11-18
"539","Louisiana State","","Texas A&M","W (45-21)",2017-11-25
"540","Louisiana State","N","Notre Dame","L (17-21)",2018-01-01
"541","Louisiana Tech","","Non-Major","W (52-24)",2017-09-02
"542","Louisiana Tech","","Mississippi State","L (21-57)",2017-09-09
"543","Louisiana Tech","@","Western Kentucky","W (23-22)",2017-09-16
"544","Louisiana Tech","@","South Carolina","L (16-17)",2017-09-23
"545","Louisiana Tech","","South Alabama","W (34-16)",2017-09-30
"546","Louisiana Tech","","Southern Mississippi","L (27-34)",2017-10-21
"547","Louisiana Tech","@","Rice","W (42-28)",2017-10-28
"548","Louisiana Tech","","North Texas","L (23-24)",2017-11-04
"549","Louisiana Tech","@","Texas-El Paso","W (42-21)",2017-11-18
"550","Louisiana Tech","","Texas-San Antonio","W (20-6)",2017-11-25
"551","Louisiana Tech","N","Southern Methodist","W (51-10)",2017-12-20
"552","Louisiana-Monroe","@","Memphis","L (29-37)",2017-08-31
"553","Louisiana-Monroe","","Southern Mississippi","L (17-28)",2017-09-16
"554","Louisiana-Monroe","@","Louisiana","W (56-50)",2017-09-23
"555","Louisiana-Monroe","@","Texas State","W (45-27)",2017-10-07
"556","Louisiana-Monroe","@","South Alabama","L (23-33)",2017-10-21
"557","Louisiana","","Non-Major","W (51-48)",2017-09-02
"558","Louisiana","@","Tulsa","L (42-66)",2017-09-09
"559","Louisiana","@","Texas A&M","L (21-45)",2017-09-16
"560","Louisiana","","Texas State","W (24-7)",2017-10-12
"561","Louisiana","@","South Alabama","W (19-14)",2017-11-04
"562","Louisiana","@","Mississippi","L (22-50)",2017-11-11
"563","Louisiana","","New Mexico State","W (47-34)",2017-11-18
"564","Louisville","N","Purdue","W (35-28)",2017-09-02
"565","Louisville","@","North Carolina","W (47-35)",2017-09-09
"566","Louisville","","Non-Major","W (55-10)",2017-09-30
"567","Louisville","@","North Carolina State","L (25-39)",2017-10-05
"568","Louisville","@","Wake Forest","L (32-42)",2017-10-28
"569","Louisville","","Virginia","W (38-21)",2017-11-11
"570","Louisville","","Syracuse","W (56-10)",2017-11-18
"571","Louisville","N","Mississippi State","L (27-31)",2017-12-30
"572","Marshall","","Miami (OH)","W (31-26)",2017-09-02
"573","Marshall","@","North Carolina State","L (20-37)",2017-09-09
"574","Marshall","","Old Dominion","W (35-3)",2017-10-14
"575","Marshall","@","Middle Tennessee State","W (38-10)",2017-10-20
"576","Marshall","","Western Kentucky","W (30-23)",2017-11-11
"577","Marshall","@","Texas-San Antonio","L (7-9)",2017-11-18
"578","Marshall","","Southern Mississippi","L (27-28)",2017-11-25
"579","Maryland","@","Texas","W (51-41)",2017-09-02
"580","Maryland","","Non-Major","W (63-17)",2017-09-09
"581","Maryland","@","Minnesota","W (31-24)",2017-09-30
"582","Maryland","@","Ohio State","L (14-62)",2017-10-07
"583","Maryland","","Northwestern","L (21-37)",2017-10-14
"584","Maryland","@","Wisconsin","L (13-38)",2017-10-21
"585","Maryland","N","Rutgers","L (24-31)",2017-11-04
"586","Maryland","","Michigan","L (10-35)",2017-11-11
"587","Maryland","@","Michigan State","L (7-17)",2017-11-18
"588","Maryland","","Penn State","L (3-66)",2017-11-25
"589","Massachusetts","","Old Dominion","L (7-17)",2017-09-09
"590","Massachusetts","@","Temple","L (21-29)",2017-09-15
"591","Massachusetts","@","Tennessee","L (13-17)",2017-09-23
"592","Massachusetts","","Ohio","L (50-58)",2017-09-30
"593","Massachusetts","@","Mississippi State","L (23-34)",2017-11-04
"594","Massachusetts","N","Non-Major","W (44-31)",2017-11-11
"595","Memphis","","UCLA","W (48-45)",2017-09-16
"596","Memphis","","Non-Major","W (44-31)",2017-09-23
"597","Memphis","","Navy","W (30-27)",2017-10-14
"598","Memphis","","Tulane","W (56-26)",2017-10-27
"599","Memphis","@","Tulsa","W (41-14)",2017-11-03
"600","Memphis","","Southern Methodist","W (66-45)",2017-11-18
"601","Miami (FL)","","Non-Major","W (41-13)",2017-09-02
"602","Miami (FL)","","Toledo","W (52-30)",2017-09-23
"603","Miami (FL)","","Syracuse","W (27-19)",2017-10-21
"604","Miami (FL)","@","North Carolina","W (24-19)",2017-10-28
"605","Miami (FL)","","Virginia Tech","W (28-10)",2017-11-04
"606","Miami (FL)","","Notre Dame","W (41-8)",2017-11-11
"607","Miami (FL)","","Virginia","W (44-28)",2017-11-18
"608","Miami (FL)","@","Pittsburgh","L (14-24)",2017-11-24
"609","Miami (FL)","","Wisconsin","L (24-34)",2017-12-30
"610","Miami (OH)","","Non-Major","W (31-10)",2017-09-09
"611","Miami (OH)","@","Notre Dame","L (17-52)",2017-09-30
"612","Miami (OH)","@","Ohio","L (28-45)",2017-10-31
"613","Michigan State","","Western Michigan","W (28-14)",2017-09-09
"614","Michigan State","","Notre Dame","L (18-38)",2017-09-23
"615","Michigan State","@","Michigan","W (14-10)",2017-10-07
"616","Michigan State","@","Minnesota","W (30-27)",2017-10-14
"617","Michigan State","@","Northwestern","L (31-39)",2017-10-28
"618","Michigan State","","Penn State","W (27-24)",2017-11-04
"619","Michigan State","@","Ohio State","L (3-48)",2017-11-11
"620","Michigan State","@","Rutgers","W (40-7)",2017-11-25
"621","Michigan State","N","Washington State","W (42-17)",2017-12-28
"622","Michigan","@","Purdue","W (28-10)",2017-09-23
"623","Michigan","@","Penn State","L (13-42)",2017-10-21
"624","Michigan","","Rutgers","W (35-14)",2017-10-28
"625","Michigan","","Minnesota","W (33-10)",2017-11-04
"626","Michigan","@","Wisconsin","L (10-24)",2017-11-18
"627","Michigan","","Ohio State","L (20-31)",2017-11-25
"628","Michigan","N","South Carolina","L (19-26)",2018-01-01
"629","Middle Tennessee State","","Vanderbilt","L (6-28)",2017-09-02
"630","Middle Tennessee State","@","Syracuse","W (30-23)",2017-09-09
"631","Middle Tennessee State","@","Minnesota","L (3-34)",2017-09-16
"632","Middle Tennessee State","","Texas-El Paso","W (30-3)",2017-11-04
"633","Middle Tennessee State","@","Western Kentucky","L (38-41)",2017-11-17
"634","Middle Tennessee State","","Old Dominion","W (41-10)",2017-11-25
"635","Minnesota","@","Oregon State","W (48-14)",2017-09-09
"636","Minnesota","@","Purdue","L (17-31)",2017-10-07
"637","Minnesota","","Nebraska","W (54-21)",2017-11-11
"638","Minnesota","@","Northwestern","L (0-39)",2017-11-18
"639","Minnesota","","Wisconsin","L (0-31)",2017-11-25
"640","Mississippi State","","Non-Major","W (49-0)",2017-09-02
"641","Mississippi State","@","Texas A&M","W (35-14)",2017-10-28
"642","Mississippi State","","Mississippi","L (28-31)",2017-11-23
"643","Mississippi","","South Alabama","W (47-27)",2017-09-02
"644","Mississippi","","Non-Major","W (45-23)",2017-09-09
"645","Mississippi","","Vanderbilt","W (57-35)",2017-10-14
"646","Mississippi","","Texas A&M","L (24-31)",2017-11-18
"647","Missouri","","Non-Major","W (72-43)",2017-09-02
"648","Missouri","","South Carolina","L (13-31)",2017-09-09
"649","Missouri","","Purdue","L (3-35)",2017-09-16
"650","Missouri","","Tennessee","W (50-17)",2017-11-11
"651","Missouri","@","Vanderbilt","W (45-17)",2017-11-18
"652","Missouri","N","Texas","L (16-33)",2017-12-27
"653","Navy","","Tulane","W (23-21)",2017-09-09
"654","Navy","@","Tulsa","W (31-21)",2017-09-30
"655","Navy","@","Temple","L (26-34)",2017-11-02
"656","Navy","","Southern Methodist","W (43-40)",2017-11-11
"657","Navy","@","Notre Dame","L (17-24)",2017-11-18
"658","Navy","","Virginia","W (49-7)",2017-12-28
"659","Nebraska","@","Oregon","L (35-42)",2017-09-09
"660","Nebraska","","Northern Illinois","L (17-21)",2017-09-16
"661","Nebraska","","Rutgers","W (27-17)",2017-09-23
"662","Nebraska","","Wisconsin","L (17-38)",2017-10-07
"663","Nebraska","","Ohio State","L (14-56)",2017-10-14
"664","Nebraska","@","Purdue","W (25-24)",2017-10-28
"665","Nebraska","","Northwestern","L (24-31)",2017-11-04
"666","Nebraska","@","Penn State","L (44-56)",2017-11-18
"667","Nevada-Las Vegas","","Non-Major","L (40-43)",2017-09-02
"668","Nevada-Las Vegas","@","Ohio State","L (21-54)",2017-09-23
"669","Nevada-Las Vegas","","San Jose State","W (41-13)",2017-09-30
"670","Nevada-Las Vegas","","San Diego State","L (10-41)",2017-10-07
"671","Nevada-Las Vegas","","Utah State","L (28-52)",2017-10-21
"672","Nevada-Las Vegas","@","New Mexico","W (38-35)",2017-11-17
"673","Nevada-Las Vegas","@","Nevada","L (16-23)",2017-11-25
"674","Nevada","@","Northwestern","L (20-31)",2017-09-02
"675","Nevada","","Toledo","L (24-37)",2017-09-09
"676","Nevada","","Non-Major","L (28-30)",2017-09-16
"677","Nevada","@","Washington State","L (7-45)",2017-09-23
"678","Nevada","","San Jose State","W (59-14)",2017-11-11
"679","Nevada","@","San Diego State","L (23-42)",2017-11-18
"680","New Mexico State","@","New Mexico","W (30-28)",2017-09-09
"681","New Mexico State","","Troy","L (24-27)",2017-09-16
"682","New Mexico State","","Texas-El Paso","W (41-14)",2017-09-23
"683","New Mexico State","@","Texas State","W (45-35)",2017-11-04
"684","New Mexico State","","South Alabama","W (22-17)",2017-12-02
"685","New Mexico State","N","Utah State","W (26-20)",2017-12-29
"686","New Mexico","","Non-Major","W (38-14)",2017-09-02
"687","New Mexico","@","Tulsa","W (16-13)",2017-09-23
"688","New Mexico","@","Wyoming","L (3-42)",2017-10-28
"689","New Mexico","","Utah State","L (10-24)",2017-11-04
"690","New Mexico","@","Texas A&M","L (14-55)",2017-11-11
"691","New Mexico","@","San Diego State","L (10-35)",2017-11-24
"692","North Carolina State","N","South Carolina","L (28-35)",2017-09-02
"693","North Carolina State","","Non-Major","W (49-16)",2017-09-16
"694","North Carolina State","","Syracuse","W (33-25)",2017-09-30
"695","North Carolina State","@","Pittsburgh","W (35-17)",2017-10-14
"696","North Carolina State","@","Notre Dame","L (14-35)",2017-10-28
"697","North Carolina State","@","Wake Forest","L (24-30)",2017-11-18
"698","North Carolina State","","North Carolina","W (33-21)",2017-11-25
"699","North Carolina","@","Old Dominion","W (53-23)",2017-09-16
"700","North Carolina","","Notre Dame","L (10-33)",2017-10-07
"701","North Carolina","","Virginia","L (14-20)",2017-10-14
"702","North Carolina","@","Virginia Tech","L (7-59)",2017-10-21
"703","North Carolina","@","Pittsburgh","W (34-31)",2017-11-09
"704","North Carolina","","Non-Major","W (65-10)",2017-11-18
"705","North Texas","","Non-Major","W (59-14)",2017-09-02
"706","North Texas","@","Southern Methodist","L (32-54)",2017-09-09
"707","North Texas","@","Southern Mississippi","W (43-28)",2017-09-30
"708","North Texas","","Texas-San Antonio","W (29-26)",2017-10-14
"709","North Texas","","Old Dominion","W (45-38)",2017-10-28
"710","North Texas","","Texas-El Paso","W (45-10)",2017-11-11
"711","North Texas","@","Rice","W (30-14)",2017-11-25
"712","North Texas","N","Troy","L (30-50)",2017-12-16
"713","Northern Illinois","","Non-Major","W (38-10)",2017-09-09
"714","Northern Illinois","@","San Diego State","L (28-34)",2017-09-30
"715","Northern Illinois","@","Toledo","L (17-27)",2017-11-02
"716","Northern Illinois","","Western Michigan","W (35-31)",2017-11-15
"717","Northwestern","@","Wisconsin","L (24-33)",2017-09-30
"718","Northwestern","","Penn State","L (7-31)",2017-10-07
"719","Northwestern","","Purdue","W (23-13)",2017-11-11
"720","Notre Dame","","Temple","W (49-16)",2017-09-02
"721","Notre Dame","","Southern California","W (49-14)",2017-10-21
"722","Notre Dame","","Wake Forest","W (48-37)",2017-11-04
"723","Notre Dame","@","Stanford","L (20-38)",2017-11-25
"724","Ohio State","","Oklahoma","L (16-31)",2017-09-09
"725","Ohio State","@","Rutgers","W (56-0)",2017-09-30
"726","Ohio State","","Penn State","W (39-38)",2017-10-28
"727","Ohio State","N","Wisconsin","W (27-21)",2017-12-02
"728","Ohio State","N","Southern California","W (24-7)",2017-12-29
"729","Ohio","","Non-Major","W (59-0)",2017-09-02
"730","Ohio","@","Purdue","L (21-44)",2017-09-08
"731","Ohio","","Toledo","W (38-10)",2017-11-08
"732","Oklahoma State","","Tulsa","W (59-24)",2017-08-31
"733","Oklahoma State","@","South Alabama","W (44-7)",2017-09-08
"734","Oklahoma State","@","Pittsburgh","W (59-21)",2017-09-16
"735","Oklahoma State","","Texas Christian","L (31-44)",2017-09-23
"736","Oklahoma State","@","Texas Tech","W (41-34)",2017-09-30
"737","Oklahoma State","@","Texas","W (13-10)",2017-10-21
"738","Oklahoma State","@","West Virginia","W (50-39)",2017-10-28
"739","Oklahoma State","","Oklahoma","L (52-62)",2017-11-04
"740","Oklahoma State","N","Virginia Tech","W (30-21)",2017-12-28
"741","Oklahoma","","Texas-El Paso","W (56-7)",2017-09-02
"742","Oklahoma","","Tulane","W (56-14)",2017-09-16
"743","Oklahoma","N","Texas","W (29-24)",2017-10-14
"744","Oklahoma","","Texas Tech","W (49-27)",2017-10-28
"745","Oklahoma","","Texas Christian","W (38-20)",2017-11-11
"746","Oklahoma","","West Virginia","W (59-31)",2017-11-25
"747","Oklahoma","N","Texas Christian","W (41-17)",2017-12-02
"748","Old Dominion","","Non-Major","W (31-17)",2017-09-02
"749","Old Dominion","@","Virginia Tech","L (0-38)",2017-09-23
"750","Old Dominion","","Western Kentucky","L (31-35)",2017-10-20
"751","Old Dominion","","Rice","W (24-21)",2017-11-18
"752","Oregon State","","Non-Major","W (35-32)",2017-09-02
"753","Oregon State","@","Washington State","L (23-52)",2017-09-16
"754","Oregon State","","Washington","L (7-42)",2017-09-30
"755","Oregon State","@","Southern California","L (10-38)",2017-10-07
"756","Oregon State","","Stanford","L (14-15)",2017-10-26
"757","Oregon State","@","Oregon","L (10-69)",2017-11-25
"758","Oregon","","Non-Major","W (77-21)",2017-09-02
"759","Oregon","@","Wyoming","W (49-13)",2017-09-16
"760","Oregon","","Washington State","L (10-33)",2017-10-07
"761","Oregon","@","Stanford","L (7-49)",2017-10-14
"762","Oregon","@","UCLA","L (14-31)",2017-10-21
"763","Oregon","","Utah","W (41-20)",2017-10-28
"764","Oregon","@","Washington","L (3-38)",2017-11-04
"765","Penn State","","Pittsburgh","W (33-14)",2017-09-09
"766","Penn State","","Rutgers","W (35-6)",2017-11-11
"767","Penn State","N","Washington","W (35-28)",2017-12-30
"768","Pittsburgh","","Non-Major","W (28-21)",2017-09-02
"769","Pittsburgh","","Rice","W (42-10)",2017-09-30
"770","Pittsburgh","@","Syracuse","L (24-27)",2017-10-07
"771","Pittsburgh","","Virginia","W (31-14)",2017-10-28
"772","Pittsburgh","@","Virginia Tech","L (14-20)",2017-11-18
"773","Purdue","@","Wisconsin","L (9-17)",2017-10-14
"774","Purdue","@","Rutgers","L (12-14)",2017-10-21
"775","Rice","N","Stanford","L (7-62)",2017-08-26
"776","Rice","@","Texas-El Paso","W (31-14)",2017-09-09
"777","Rice","@","Texas-San Antonio","L (7-20)",2017-10-21
"778","Rice","","Southern Mississippi","L (34-43)",2017-11-11
"779","Rutgers","","Washington","L (14-30)",2017-09-01
"780","Rutgers","","Non-Major","W (65-0)",2017-09-16
"781","San Diego State","","Non-Major","W (38-17)",2017-09-02
"782","San Diego State","","Stanford","W (20-17)",2017-09-16
"783","San Diego State","@","San Jose State","W (52-7)",2017-11-04
"784","San Jose State","","South Florida","L (22-42)",2017-08-26
"785","San Jose State","","Non-Major","W (34-13)",2017-09-02
"786","San Jose State","@","Texas","L (0-56)",2017-09-09
"787","San Jose State","@","Utah","L (16-54)",2017-09-16
"788","San Jose State","","Utah State","L (10-61)",2017-09-23
"789","San Jose State","","Wyoming","W (20-17)",2017-11-25
"790","South Alabama","","Non-Major","W (45-0)",2017-09-16
"791","South Alabama","@","Troy","W (19-8)",2017-10-11
"792","South Carolina","@","Texas A&M","L (17-24)",2017-09-30
"793","South Carolina","@","Tennessee","W (15-9)",2017-10-14
"794","South Carolina","","Vanderbilt","W (34-27)",2017-10-28
"795","South Carolina","","Non-Major","W (31-10)",2017-11-18
"796","South Florida","","Non-Major","W (31-17)",2017-09-02
"797","South Florida","","Temple","W (43-7)",2017-09-21
"798","South Florida","@","Tulane","W (34-28)",2017-10-21
"799","South Florida","","Tulsa","W (27-20)",2017-11-16
"800","South Florida","N","Texas Tech","W (38-34)",2017-12-23
"801","Southern California","","Western Michigan","W (49-31)",2017-09-02
"802","Southern California","","Stanford","W (42-24)",2017-09-09
"803","Southern California","","Texas","W (27-24)",2017-09-16
"804","Southern California","@","Washington State","L (27-30)",2017-09-29
"805","Southern California","","Utah","W (28-27)",2017-10-14
"806","Southern California","","UCLA","W (28-23)",2017-11-18
"807","Southern California","N","Stanford","W (31-28)",2017-12-01
"808","Southern Methodist","","Non-Major","W (58-14)",2017-09-02
"809","Southern Methodist","@","Texas Christian","L (36-56)",2017-09-16
"810","Southern Methodist","","Tulsa","W (38-34)",2017-10-27
"811","Southern Methodist","","Tulane","W (41-38)",2017-11-25
"812","Southern Mississippi","","Non-Major","W (45-0)",2017-09-09
"813","Southern Mississippi","@","Texas-San Antonio","W (31-29)",2017-10-07
"814","Southern Mississippi","","Texas-El Paso","W (24-0)",2017-10-14
"815","Southern Mississippi","@","Tennessee","L (10-24)",2017-11-04
"816","Stanford","","UCLA","W (58-34)",2017-09-23
"817","Stanford","@","Utah","W (23-20)",2017-10-07
"818","Stanford","@","Washington State","L (21-24)",2017-11-04
"819","Stanford","","Washington","W (30-22)",2017-11-10
"820","Stanford","N","Texas Christian","L (37-39)",2017-12-28
"821","Syracuse","","Non-Major","W (50-7)",2017-09-01
"822","Syracuse","","Wake Forest","L (43-64)",2017-11-11
"823","Temple","","Non-Major","W (16-13)",2017-09-09
"824","Temple","@","Tulsa","W (43-22)",2017-11-25
"825","Tennessee","","Non-Major","W (42-7)",2017-09-09
"826","Tennessee","","Vanderbilt","L (24-42)",2017-11-25
"827","Texas A&M","@","UCLA","L (44-45)",2017-09-03
"828","Texas A&M","","Non-Major","W (24-14)",2017-09-09
"829","Texas A&M","N","Wake Forest","L (52-55)",2017-12-29
"830","Texas Christian","","Non-Major","W (63-0)",2017-09-02
"831","Texas Christian","","West Virginia","W (31-24)",2017-10-07
"832","Texas Christian","","Texas","W (24-7)",2017-11-04
"833","Texas Christian","@","Texas Tech","W (27-3)",2017-11-18
"834","Texas State","","Non-Major","W (20-11)",2017-09-02
"835","Texas State","","Texas-San Antonio","L (14-44)",2017-09-23
"836","Texas State","@","Wyoming","L (10-45)",2017-09-30
"837","Texas State","@","Troy","L (9-62)",2017-11-24
"838","Texas Tech","","Non-Major","W (56-10)",2017-09-02
"839","Texas Tech","@","West Virginia","L (35-46)",2017-10-14
"840","Texas Tech","@","Texas","W (27-23)",2017-11-24
"841","Texas-El Paso","","Western Kentucky","L (14-15)",2017-10-07
"842","Texas-El Paso","","Texas-San Antonio","L (14-31)",2017-10-28
"843","Texas-San Antonio","","Non-Major","W (51-17)",2017-09-16
"844","Texas","@","West Virginia","W (28-14)",2017-11-18
"845","Toledo","","Non-Major","W (47-13)",2017-08-31
"846","Toledo","","Tulsa","W (54-51)",2017-09-16
"847","Toledo","","Western Michigan","W (37-10)",2017-11-24
"848","Troy","","Non-Major","W (34-7)",2017-09-09
"849","Tulane","","Non-Major","W (43-14)",2017-09-02
"850","Tulane","","Tulsa","W (62-28)",2017-10-07
"851","UCLA","@","Washington","L (23-44)",2017-10-28
"852","UCLA","@","Utah","L (17-48)",2017-11-03
"853","Utah State","@","Wisconsin","L (10-59)",2017-09-01
"854","Utah State","","Non-Major","W (51-13)",2017-09-07
"855","Utah State","@","Wake Forest","L (10-46)",2017-09-16
"856","Utah State","","Wyoming","L (23-28)",2017-10-14
"857","Utah","","Non-Major","W (37-16)",2017-08-31
"858","Utah","","Washington State","L (25-33)",2017-11-11
"859","Utah","@","Washington","L (30-33)",2017-11-18
"860","Utah","N","West Virginia","W (30-14)",2017-12-26
"861","Vanderbilt","","Non-Major","W (42-0)",2017-09-09
"862","Vanderbilt","","Western Kentucky","W (31-17)",2017-11-04
"863","Virginia Tech","N","West Virginia","W (31-24)",2017-09-03
"864","Virginia Tech","","Non-Major","W (27-0)",2017-09-09
"865","Virginia Tech","@","Virginia","W (10-0)",2017-11-24
"866","Virginia","","Non-Major","W (28-10)",2017-09-02
"867","Wake Forest","","Non-Major","W (51-7)",2017-08-31
"868","Washington State","","Non-Major","W (31-0)",2017-09-02
"869","Washington State","@","Washington","L (14-41)",2017-11-25
"870","Washington","","Non-Major","W (63-7)",2017-09-09
"871","West Virginia","","Non-Major","W (59-16)",2017-09-16
"872","Western Kentucky","","Non-Major","W (31-17)",2017-09-02
"873","Western Michigan","","Non-Major","W (49-14)",2017-09-23
"874","Wyoming","","Non-Major","W (27-0)",2017-09-09
